customer_external_id,source_type,tier,content,external_reference_id
CUST-1214,chat,Enterprise,La latencia de sincronización empeoró drásticamente después del último despliegue. (Ref: #213),EVT-0000213
CUST-1215,support_ticket,Standard,Inconsistencia en los totales facturados durante el cierre del mes anterior. (Ref: #214),EVT-0000214
CUST-1216,nps_survey,Enterprise,"Excelente herramienta, optimizó el tiempo de nuestro equipo comercial de forma notable. (Ref: #215)",EVT-0000215
CUST-1217,review,Standard,"Muy fácil de usar, la interfaz es moderna y muy intuitiva. (Ref: #216)",EVT-0000216
CUST-1218,chat,Pro,"Muchas gracias por solucionar nuestro inconveniente en menos de 10 minutos, gran atención. (Ref: #217)",EVT-0000217
CUST-1219,nps_survey,Pro,"Plataforma 100% recomendada para gestión corporativa, gran rendimiento y soporte. (Ref: #218)",EVT-0000218
CUST-1220,review,Enterprise,Todo perfecto con el proceso de onboarding y la integración de webhooks. (Ref: #219),EVT-0000219
CUST-1221,chat,Standard,¿Dónde puedo consultar la documentación técnica sobre la integración con Webhooks? (Ref: #220),EVT-0000220
CUST-1222,support_ticket,Pro,Solicitud de información sobre los nuevos planes comerciales y límites de consumo de API. (Ref: #221),EVT-0000221
CUST-1223,chat,Standard,"Buenas tardes, quería consultar sobre las opciones de pago mediante transferencia bancaria. (Ref: #222)",EVT-0000222
CUST-1224,nps_survey,Standard,El sistema cumple con lo esperado para nuestras necesidades actuales. (Ref: #223),EVT-0000223
CUST-1225,chat,Pro,¿Tienen previsto agregar soporte para exportación directa a BigQuery en el próximo release? (Ref: #224),EVT-0000224
CUST-1226,support_ticket,Enterprise,El tiempo de inactividad de la base de datos superó el SLA pactado. Si no resuelven hoy cancelamos el contrato corporativo. (Ref: #225),EVT-0000225
CUST-1227,review,Enterprise,Exijo la devolución total de la mensualidad; el servicio es inestable y migraremos a otro proveedor este fin de semana. (Ref: #226),EVT-0000226
CUST-1228,support_ticket,Enterprise,Cobro duplicado en nuestra tarjeta de crédito empresarial y soporte no contesta nuestros correos de alta prioridad. (Ref: #227),EVT-0000227
CUST-1229,nps_survey,Enterprise,Solicito la baja definitiva de nuestros 50 accesos de equipo por caídas continuas. (Ref: #228),EVT-0000228
CUST-1230,chat,Enterprise,La junta directiva autorizó rescindir el contrato inmediatamente debido a los fallos en producción. (Ref: #229),EVT-0000229
CUST-1231,review,Enterprise,"Fantástico servicio, me encanta pagar el doble por un software que se congela todo el día y no deja exportar datos. (Ref: #230)",EVT-0000230
CUST-1232,support_ticket,Enterprise,"Genios absolutos, cobraron el triple en la factura de este mes y borraron los accesos de auditoría. (Ref: #231)",EVT-0000231
CUST-1233,chat,Pro,Una maravilla su plataforma... borró la base de datos y nadie responde en el chat. (Ref: #232),EVT-0000232
CUST-1234,review,Standard,"Hermoso soporte, 3 días esperando respuesta para que me digan que reinicie la máquina. (Ref: #233)",EVT-0000233
CUST-1235,support_ticket,Pro,La API devuelve error 500 intermitente cada vez que enviamos más de 100 consultas por minuto. (Ref: #234),EVT-0000234
CUST-1236,chat,Standard,No me llega el correo de verificación para restablecer la contraseña. (Ref: #235),EVT-0000235
CUST-1237,support_ticket,Standard,El botón de descargar reportes en formato PDF y Excel no responde en el navegador. (Ref: #236),EVT-0000236
CUST-1238,support_ticket,Pro,Llevamos más de 48 horas esperando respuesta al ticket de soporte urgente. (Ref: #237),EVT-0000237
CUST-1239,chat,Enterprise,La latencia de sincronización empeoró drásticamente después del último despliegue. (Ref: #238),EVT-0000238
CUST-1240,support_ticket,Standard,Inconsistencia en los totales facturados durante el cierre del mes anterior. (Ref: #239),EVT-0000239
CUST-1241,nps_survey,Enterprise,"Excelente herramienta, optimizó el tiempo de nuestro equipo comercial de forma notable. (Ref: #240)",EVT-0000240
CUST-1242,review,Standard,"Muy fácil de usar, la interfaz es moderna y muy intuitiva. (Ref: #241)",EVT-0000241
CUST-1243,chat,Pro,"Muchas gracias por solucionar nuestro inconveniente en menos de 10 minutos, gran atención. (Ref: #242)",EVT-0000242
CUST-1244,nps_survey,Pro,"Plataforma 100% recomendada para gestión corporativa, gran rendimiento y soporte. (Ref: #243)",EVT-0000243
CUST-1245,review,Enterprise,Todo perfecto con el proceso de onboarding y la integración de webhooks. (Ref: #244),EVT-0000244
CUST-1246,chat,Standard,¿Dónde puedo consultar la documentación técnica sobre la integración con Webhooks? (Ref: #245),EVT-0000245
CUST-1247,support_ticket,Pro,Solicitud de información sobre los nuevos planes comerciales y límites de consumo de API. (Ref: #246),EVT-0000246
CUST-1248,chat,Standard,"Buenas tardes, quería consultar sobre las opciones de pago mediante transferencia bancaria. (Ref: #247)",EVT-0000247
CUST-1249,nps_survey,Standard,El sistema cumple con lo esperado para nuestras necesidades actuales. (Ref: #248),EVT-0000248
CUST-1250,chat,Pro,¿Tienen previsto agregar soporte para exportación directa a BigQuery en el próximo release? (Ref: #249),EVT-0000249
CUST-1251,support_ticket,Enterprise,El tiempo de inactividad de la base de datos superó el SLA pactado. Si no resuelven hoy cancelamos el contrato corporativo. (Ref: #250),EVT-0000250
CUST-1252,review,Enterprise,Exijo la devolución total de la mensualidad; el servicio es inestable y migraremos a otro proveedor este fin de semana. (Ref: #251),EVT-0000251
CUST-1253,support_ticket,Enterprise,Cobro duplicado en nuestra tarjeta de crédito empresarial y soporte no contesta nuestros correos de alta prioridad. (Ref: #252),EVT-0000252
CUST-1254,nps_survey,Enterprise,Solicito la baja definitiva de nuestros 50 accesos de equipo por caídas continuas. (Ref: #253),EVT-0000253
CUST-1255,chat,Enterprise,La junta directiva autorizó rescindir el contrato inmediatamente debido a los fallos en producción. (Ref: #254),EVT-0000254
CUST-1256,review,Enterprise,"Fantástico servicio, me encanta pagar el doble por un software que se congela todo el día y no deja exportar datos. (Ref: #255)",EVT-0000255
CUST-1257,support_ticket,Enterprise,"Genios absolutos, cobraron el triple en la factura de este mes y borraron los accesos de auditoría. (Ref: #256)",EVT-0000256
CUST-1258,chat,Pro,Una maravilla su plataforma... borró la base de datos y nadie responde en el chat. (Ref: #257),EVT-0000257
CUST-1259,review,Standard,"Hermoso soporte, 3 días esperando respuesta para que me digan que reinicie la máquina. (Ref: #258)",EVT-0000258
CUST-1260,support_ticket,Pro,La API devuelve error 500 intermitente cada vez que enviamos más de 100 consultas por minuto. (Ref: #259),EVT-0000259
CUST-1261,chat,Standard,No me llega el correo de verificación para restablecer la contraseña. (Ref: #260),EVT-0000260
CUST-1262,support_ticket,Standard,El botón de descargar reportes en formato PDF y Excel no responde en el navegador. (Ref: #261),EVT-0000261
CUST-1263,support_ticket,Pro,Llevamos más de 48 horas esperando respuesta al ticket de soporte urgente. (Ref: #262),EVT-0000262
CUST-1264,chat,Enterprise,La latencia de sincronización empeoró drásticamente después del último despliegue. (Ref: #263),EVT-0000263
CUST-1265,support_ticket,Standard,Inconsistencia en los totales facturados durante el cierre del mes anterior. (Ref: #264),EVT-0000264
CUST-1266,nps_survey,Enterprise,"Excelente herramienta, optimizó el tiempo de nuestro equipo comercial de forma notable. (Ref: #265)",EVT-0000265
CUST-1267,review,Standard,"Muy fácil de usar, la interfaz es moderna y muy intuitiva. (Ref: #266)",EVT-0000266
CUST-1268,chat,Pro,"Muchas gracias por solucionar nuestro inconveniente en menos de 10 minutos, gran atención. (Ref: #267)",EVT-0000267
CUST-1269,nps_survey,Pro,"Plataforma 100% recomendada para gestión corporativa, gran rendimiento y soporte. (Ref: #268)",EVT-0000268
CUST-1270,review,Enterprise,Todo perfecto con el proceso de onboarding y la integración de webhooks. (Ref: #269),EVT-0000269
CUST-1271,chat,Standard,¿Dónde puedo consultar la documentación técnica sobre la integración con Webhooks? (Ref: #270),EVT-0000270
CUST-1272,support_ticket,Pro,Solicitud de información sobre los nuevos planes comerciales y límites de consumo de API. (Ref: #271),EVT-0000271
CUST-1273,chat,Standard,"Buenas tardes, quería consultar sobre las opciones de pago mediante transferencia bancaria. (Ref: #272)",EVT-0000272
CUST-1274,nps_survey,Standard,El sistema cumple con lo esperado para nuestras necesidades actuales. (Ref: #273),EVT-0000273
CUST-1275,chat,Pro,¿Tienen previsto agregar soporte para exportación directa a BigQuery en el próximo release? (Ref: #274),EVT-0000274
CUST-1276,support_ticket,Enterprise,El tiempo de inactividad de la base de datos superó el SLA pactado. Si no resuelven hoy cancelamos el contrato corporativo. (Ref: #275),EVT-0000275
CUST-1277,review,Enterprise,Exijo la devolución total de la mensualidad; el servicio es inestable y migraremos a otro proveedor este fin de semana. (Ref: #276),EVT-0000276
CUST-1278,support_ticket,Enterprise,Cobro duplicado en nuestra tarjeta de crédito empresarial y soporte no contesta nuestros correos de alta prioridad. (Ref: #277),EVT-0000277
CUST-1279,nps_survey,Enterprise,Solicito la baja definitiva de nuestros 50 accesos de equipo por caídas continuas. (Ref: #278),EVT-0000278
CUST-1280,chat,Enterprise,La junta directiva autorizó rescindir el contrato inmediatamente debido a los fallos en producción. (Ref: #279),EVT-0000279
CUST-1281,review,Enterprise,"Fantástico servicio, me encanta pagar el doble por un software que se congela todo el día y no deja exportar datos. (Ref: #280)",EVT-0000280
CUST-1282,support_ticket,Enterprise,"Genios absolutos, cobraron el triple en la factura de este mes y borraron los accesos de auditoría. (Ref: #281)",EVT-0000281
CUST-1283,chat,Pro,Una maravilla su plataforma... borró la base de datos y nadie responde en el chat. (Ref: #282),EVT-0000282
CUST-1284,review,Standard,"Hermoso soporte, 3 días esperando respuesta para que me digan que reinicie la máquina. (Ref: #283)",EVT-0000283
CUST-1285,support_ticket,Pro,La API devuelve error 500 intermitente cada vez que enviamos más de 100 consultas por minuto. (Ref: #284),EVT-0000284
CUST-1286,chat,Standard,No me llega el correo de verificación para restablecer la contraseña. (Ref: #285),EVT-0000285
CUST-1287,support_ticket,Standard,El botón de descargar reportes en formato PDF y Excel no responde en el navegador. (Ref: #286),EVT-0000286
CUST-1288,support_ticket,Pro,Llevamos más de 48 horas esperando respuesta al ticket de soporte urgente. (Ref: #287),EVT-0000287
CUST-1289,chat,Enterprise,La latencia de sincronización empeoró drásticamente después del último despliegue. (Ref: #288),EVT-0000288
CUST-1290,support_ticket,Standard,Inconsistencia en los totales facturados durante el cierre del mes anterior. (Ref: #289),EVT-0000289
CUST-1291,nps_survey,Enterprise,"Excelente herramienta, optimizó el tiempo de nuestro equipo comercial de forma notable. (Ref: #290)",EVT-0000290
CUST-1292,review,Standard,"Muy fácil de usar, la interfaz es moderna y muy intuitiva. (Ref: #291)",EVT-0000291
CUST-1293,chat,Pro,"Muchas gracias por solucionar nuestro inconveniente en menos de 10 minutos, gran atención. (Ref: #292)",EVT-0000292
CUST-1294,nps_survey,Pro,"Plataforma 100% recomendada para gestión corporativa, gran rendimiento y soporte. (Ref: #293)",EVT-0000293
CUST-1295,review,Enterprise,Todo perfecto con el proceso de onboarding y la integración de webhooks. (Ref: #294),EVT-0000294
CUST-1296,chat,Standard,¿Dónde puedo consultar la documentación técnica sobre la integración con Webhooks? (Ref: #295),EVT-0000295
CUST-1297,support_ticket,Pro,Solicitud de información sobre los nuevos planes comerciales y límites de consumo de API. (Ref: #296),EVT-0000296
CUST-1298,chat,Standard,"Buenas tardes, quería consultar sobre las opciones de pago mediante transferencia bancaria. (Ref: #297)",EVT-0000297
CUST-1299,nps_survey,Standard,El sistema cumple con lo esperado para nuestras necesidades actuales. (Ref: #298),EVT-0000298
CUST-1300,chat,Pro,¿Tienen previsto agregar soporte para exportación directa a BigQuery en el próximo release? (Ref: #299),EVT-0000299
CUST-1301,support_ticket,Enterprise,El tiempo de inactividad de la base de datos superó el SLA pactado. Si no resuelven hoy cancelamos el contrato corporativo. (Ref: #300),EVT-0000300
CUST-1302,review,Enterprise,Exijo la devolución total de la mensualidad; el servicio es inestable y migraremos a otro proveedor este fin de semana. (Ref: #301),EVT-0000301
CUST-1303,support_ticket,Enterprise,Cobro duplicado en nuestra tarjeta de crédito empresarial y soporte no contesta nuestros correos de alta prioridad. (Ref: #302),EVT-0000302
CUST-1304,nps_survey,Enterprise,Solicito la baja definitiva de nuestros 50 accesos de equipo por caídas continuas. (Ref: #303),EVT-0000303
CUST-1305,chat,Enterprise,La junta directiva autorizó rescindir el contrato inmediatamente debido a los fallos en producción. (Ref: #304),EVT-0000304
CUST-1306,review,Enterprise,"Fantástico servicio, me encanta pagar el doble por un software que se congela todo el día y no deja exportar datos. (Ref: #305)",EVT-0000305
CUST-1307,support_ticket,Enterprise,"Genios absolutos, cobraron el triple en la factura de este mes y borraron los accesos de auditoría. (Ref: #306)",EVT-0000306
CUST-1308,chat,Pro,Una maravilla su plataforma... borró la base de datos y nadie responde en el chat. (Ref: #307),EVT-0000307
CUST-1309,review,Standard,"Hermoso soporte, 3 días esperando respuesta para que me digan que reinicie la máquina. (Ref: #308)",EVT-0000308
CUST-1310,support_ticket,Pro,La API devuelve error 500 intermitente cada vez que enviamos más de 100 consultas por minuto. (Ref: #309),EVT-0000309
CUST-1311,chat,Standard,No me llega el correo de verificación para restablecer la contraseña. (Ref: #310),EVT-0000310
CUST-1312,support_ticket,Standard,El botón de descargar reportes en formato PDF y Excel no responde en el navegador. (Ref: #311),EVT-0000311
CUST-1313,support_ticket,Pro,Llevamos más de 48 horas esperando respuesta al ticket de soporte urgente. (Ref: #312),EVT-0000312
CUST-1314,chat,Enterprise,La latencia de sincronización empeoró drásticamente después del último despliegue. (Ref: #313),EVT-0000313
CUST-1315,support_ticket,Standard,Inconsistencia en los totales facturados durante el cierre del mes anterior. (Ref: #314),EVT-0000314
CUST-1316,nps_survey,Enterprise,"Excelente herramienta, optimizó el tiempo de nuestro equipo comercial de forma notable. (Ref: #315)",EVT-0000315
CUST-1317,review,Standard,"Muy fácil de usar, la interfaz es moderna y muy intuitiva. (Ref: #316)",EVT-0000316
